asin	price_mean	price_max	price_min	bsr_mean	bsr_max	bsr_min	bsr_count	score_mean	score_max	score_min	title	time_since_upload	upload_date	product_features	url
B085Y296H8	16.99	16.99	16.99	0.0	0	0	11	0.0	0.0	0.0	I love Techno Rave Party Raver Drogen Hardcore Acid Minimal T-Shirt	95	2020-03-15	['Dieses Techno Kleidung ist das perfekte Outfit für Rave Liebhaber, egal ob Mann oder Frau. Perfekte Geschenkidee für den Acid Techno Trip. Raves, EDM Festival Kleidung. Party feiern und auf Hardtechno steil gehen.', 'Menschen, die Rave, Party, Raver und Drogen lieben, werden dieses Hüft kurze Sommerteil mögen. Es ist mit coolen Sprüchen, lustigen Grafiken und dem Thema Techno. Tolle Geschenkidee für alle Party liebenden.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085Y296H8.jpg
B089W5QJ9M	13.5	13.5	13.5	0.0	0	0	2	0.0	0.0	0.0	ich liebe dich Mit Liebes Herz - Mann Frau Jugendc T-Shirt	9	2020-06-09	['ich liebe dich , Liebes Herz ,Geschenk , Für Freunde , Für den Geliebten , Für den Ehemann ,i love you , Valentine', 'i love you , Valentine , Ich Liebe Dich mal 3000', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089W5QJ9M.jpg
B089MRXSX5	18.49	18.49	18.49	0.0	0	0	2	0.0	0.0	0.0	Black Lives Matter T-Shirt	15	2020-06-03	['Black lives matter, as do all lives. So why does society value them less? Help raise awareness and the visibility of the truth that black lives matter with this Black Lives Matter outfit.', 'Black lives matter #blacklivesmatter. Support BLM Civil Rights and equal rights.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MRXSX5.jpg
B089RYVWP8	16.99	16.99	16.99	0.0	0	0	2	0.0	0.0	0.0	Proud Mom Of A Class Of 2020 Graduate - Mutter T-Shirt	12	2020-06-06	['DEINE PERFEKTE GESCHENKIDEE - Wenn du Abitur Abi Spruch Designs liebst, ist dieses Abschluss Design ist perfekt für dich. Es ist auch perfekt als Abschluss Motto Geschenk Idee.', 'BEEINDRUCKE FREUNDE UND FAMILIE - Beeindrucke sie mit unserem Proud Mom Of A Class Of 2020 Graduate Design für Mutter Design Liebhaber.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089RYVWP8.jpg
B089Z52Q8G	13.99	13.99	13.99	0.0	0	0	2	0.0	0.0	0.0	Mama Oma Geburtstag Geschenkidee Ich habe zwei Titel Spruch T-Shirt	8	2020-06-10	['Geschenkidee für die Großmutter oder Mutter. Ich habe zwei Titel, Mama und Oma, und ich rocke sie beide. Schönes Geschenk zum Muttertag. Lustiges Mama Oma Geschenk Design zum Geburtstag, Weihnachten oder als Muttertagsgeschenk.', 'Dieses lustige rockige Mutter Großmutter Motiv ist ein lustiges Geschenk zum Geburtstag, Weihnachten,Muttertag oder zur Geburt des Enkelkindes für die beste Mama oder Oma der Welt. Tolle Geschenkidee für die Oma bzw. Großmutter. Super Muttertagsgeschenk.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089Z52Q8G.jpg
B089X1X56J	15.99	15.99	15.99	0.0	0	0	2	0.0	0.0	0.0	Ich Wars Nicht T-Shirt	9	2020-06-09	['Lusitges T-Shirt für jeden Anlass. Perfekt als Geburtstagsgeschenk für Väter oder Mütter.', 'Klassisch geschnitten, doppelt genähter Saum.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089X1X56J.jpg
B089ZGYV11	13.45	13.45	13.45	0.0	0	0	2	0.0	0.0	0.0	Meerjungfrau Design - Zeichnenerin T-Shirt	8	2020-06-10	['Meerjungfrau Design mit Zeichnenerin Spruch', 'Zeichnenerin Spruch mit Bleistift für alle die zeichnen können', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089ZGYV11.jpg
B089S2FN4V	16.95	16.95	16.95	0.0	0	0	1	0.0	0.0	0.0	Lustig Camping Regeln Zelten Spruch T-Shirt	12	2020-06-06	['Campingregeln, gemeinsam Frühstücken, Grillen & Relaxen, Natur und Sternenhimmel genießen Spruch Motiv, gehört zu jedem Camping Zubehör dazu wie Campingkocher, Campingstuhl, Campingbesteck, Campinglampe, Campingtisch oder der Campingführer.', 'Das ideale Geschenk für Männer und Frauen Weihnachten, Geburtstag, oder sonstigem Anlass, diese Camping Outdoor Bekleidung ist das perfekte Geschenk für deinen Papa, Mama und Freunde.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089S2FN4V.jpg
B085XHY83R	16.99	16.99	16.99	0.0	0	0	12	0.0	0.0	0.0	Techno Rave Party Raver Drogen Hardcore Acid Minimal Feiern T-Shirt	96	2020-03-14	['Dieses Techno Kleidung ist das perfekte Outfit für Rave Liebhaber, egal ob Mann oder Frau. Perfekte Geschenkidee für den Acid Techno Trip. Raves, EDM Festival Kleidung. Party feiern und auf Hardtechno steil gehen.', 'Menschen, die Rave, Party, Raver und Drogen lieben, werden dieses Hüft kurze Sommerteil mögen. Es ist mit coolen Sprüchen, lustigen Grafiken und dem Thema Techno. Tolle Geschenkidee für alle Party liebenden.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XHY83R.jpg
B085R6SS4W	16.99	16.99	16.99	0.0	0	0	7	0.0	0.0	0.0	Music on World off Chor Chöre Musiker Chorleiter Noten T-Shirt	100	2020-03-10	['Dieses Chor Kleidung ist das perfekte Outfit für Chöre Liebhaber, egal ob Mann oder Frau. Es ist ein perfektes Geschenk für Sänger. Egal welche Stimme du singst, Sopran, Alt, Tenor oder Bass. Musikvereine lieben dieses Sängerinnen oder Sänger Outfit.', 'Menschen, die Chöre, Musiker, Chorleiter und Noten lieben, werden dieses Sommerteil mögen. Es ist mit coolen Sprüchen, lustigen Grafiken und dem Thema Chor. Mit dieser Noten Zeichnung stehst du perfekt vor dem Mikrofon. Klassisches Geburtstagsgeschenk.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085R6SS4W.jpg
B085RGLKLL	16.99	16.99	16.99	0.0	0	0	8	0.0	0.0	0.0	Herren Bau Bauleitung Bauleiter Bauherr Baustelle Bauarbeiter T-Shirt	100	2020-03-10	['Baustellen Motiv für den Bauleiter und Bauherren. Tolle Geschenkidee für Straßenbauer, Straßenbau oder Strassenbau. Lustige und witzige Handwerker Sprüche für mit Humor für die Baustelle. Perfekt für den Vater Papa zum Geburtstag als Geschenk.', 'Arbeiter im Beruf und Bauherren Motiv. Jeder Bauherrin oder Bauherrin sind beim Richtfest und bei der Einweihungsfeier. Lustiges Baustelle & Haus Motiv für Männer Ehemann Häuslebauer Spruch: Bin kein Klugscheißer als Bauleiter weiß ich wirklich besser', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085RGLKLL.jpg
B089P3DGT3	14.9	14.9	14.9	0.0	0	0	10	0.0	0.0	0.0	Kinder 4. Geburtstag Sohn Geschenk 4 jähriger Junge Kinder Bagger T-Shirt	14	2020-06-04	['Tolles Sandkisten Bagger Spielzeug T-Shirt Design für kleine Baggerfahrer die 4 Jahre alt sind. Ein Hingucker im Kindergarten und der KIta oder auf dem Spielplatz beim spielen und baggern in der Sandkiste mit anderen Kindern.', 'Das perfekte Geschenk für 4 jährigen Sohn, 4 jährige Jungen, Kinder von Baggerfahrern, Kleinkinder und Kinder die Bagger lieben zum 4. Geburtstag.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089P3DGT3.jpg
B085XYGC84	13.99	13.99	13.99	0.0	0	0	11	0.0	0.0	0.0	Bier Hello Beer Goodbye Problem Funny Party Geschenk Alkohol T-Shirt	95	2020-03-15	"['Lustiger Bier Trinker Spuch ""Hello Beer Goodbye Problems"" mit Bierflaschen und Bierkasten. Für alle Bierliebhaber und die die Alkohol mögen. Lustiges Geschenk .', 'Sauf Shirt für Damen u. Herren saufen, Bier, Weizen, alkohol, schnaps, wein, beer, party, alk, spruch, stamperl, feiern, feier, disco, cocktail, bar, fest, bayern, festival, lustig, lustige, sprüche, spruch, funny', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XYGC84.jpg
B085XYHV1D	13.99	13.99	13.99	0.0	0	0	11	0.0	0.0	0.0	Bier Drink Beer and Grill Meat Funny Party Geschenk Alkohol T-Shirt	95	2020-03-15	"['Lustiger Bier Trinker Spuch ""Drink Beer and Grill Meat"" mit Bierflaschen und Bierkasten. Für alle Bierliebhaber und die die Alkohol mögen. Lustiges Geschenk .', 'Sauf Shirt für Damen u. Herren saufen, Bier, Weizen, alkohol, schnaps, wein, beer, party, alk, spruch, stamperl, feiern, feier, disco, cocktail, bar, fest, bayern, festival, lustig, lustige, sprüche, spruch, funny', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B085XYHV1D.jpg
B0866T581M	13.99	13.99	13.99	0.0	0	0	11	0.0	0.0	0.0	Home-Office Spruch Gamer Girl Outfit Geschenk Gamerin T-Shirt	90	2020-03-20	"['Ab sofort arbeitest du von zu Hause auf Anordnung deines Chefs? Du hast auch das Gefühl, dass du im Home Office zu nichts kommst, dann zeige deinen Kinder, dass du Ruhe brauchst mit diesm lustigen Home-Office Spruch für Gamer, Mutter, Vater.', 'Perfektes Geschenk für Gamerin und Zockerin die ab sofort im Home Office arbeiten. Witziges Gamer Outfit mit lustigem Home Office Spruch. Ab ins Gamerzimmer an die Gamer Tastatur und dann wird ""gearbeitet"".', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B0866T581M.jpg
B089N7PXHW	14.9	14.9	14.9	0.0	0	0	7	0.0	0.0	0.0	Parkour T-Shirt Freerunner Shirt Urban Freerunning Geschenk T-Shirt	15	2020-06-03	['Ein Parkour Läufer springt und rennt durch die Stadt und der coole Spruch: Parkour - This is How I Do. Cooles Freerunning Tshirt Design für extreme Menschen die Ihren eigenen Weg gehen.', 'Die Perfekte Geschenkidee für Parkour Läufer, Freerunner und Traceure die die urbane Kunst der freien und effizienten Fortbewegung lieben zum Geburtstag, Ostern, Weihnachten oder anderem Anlass.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089N7PXHW.jpg
B089LDQT8V	14.99	14.99	14.99	0.0	0	0	9	0.0	0.0	0.0	Schulanfang Geschenk Hausaufgaben gefährden meine Gesundheit T-Shirt	16	2020-06-02	['Cooles Outfit für Kita Abgänger die den Kindergarten verlassen & jetzt in der Schule weiter rocken. Schönes Schulanfang Geschenk für Schüler, Schulkinder, Schulanfänger, Erstklässler zur Einschulung, die mit Zuckertüte & Schultüte die Grundschule besuchen.', 'Dieses coole Schulanfangsgeschenk kann passend zur Schultüte / Zuckertüte und anderen Deko Artikeln kombiniert werden. Es dient auch als Geschenk zum Geburtstag / Weihnachten für alle Jungs die Fußball im Verein oder mit Freunden spielen & dabei räubern.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LDQT8V.jpg
B086822N7Q	15.99	15.99	15.99	0.0	0	0	11	0.0	0.0	0.0	#StayAtHome Quarantäne Pandemie Panik Zuhause Hmsterkäufe T-Shirt	89	2020-03-21	['#StayAtHome. Diese Gemeinschaft Kleidung ist das perfekte Outfit für die Quarantäne. Ein Outfit für die Isolation. Hilf unseren Hilfskräften das Virus nicht zu verbreiten. Bleib zu Hause für die Risikogruppe. Jeder kann uns unterstützen.', 'Menschen, die Quarantäne, Pandemie, Panik und zuhause lieben, werden dieses Hüft kurze Sommerteil mögen. Es ist mit coolen Sprüchen, lustigen Grafiken und dem Thema virus. Hilf unseren Ärzten, Polizei, Feuerwehr und Krankenschwester bleib zu hause!', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B086822N7Q.jpg
B089MF1V3R	15.99	15.99	15.99	0.0	0	0	10	0.0	0.0	0.0	Herren Vikinger Valhalla Wikinger Schädel Bart T-Shirt	15	2020-06-03	['Dieses Vikinger Schädel Design ist perfekt für alle Männer aus dem Norden die Heiden und Germanen sind und zudem einen Bart tragen. Auf nach Valhalla.', 'I wash my beard with the blood of my enemies.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089MF1V3R.jpg
B089LG5BTY	16.95	16.95	16.95	0.0	0	0	2	0.0	0.0	0.0	Black Lives Matter US Flagge Friedenszeichen T-Shirt	16	2020-06-02	"[""For civil rights. Simple Design with simple message about a simple truth: Black Lives Matter as do all lives. No Citizen should ever cry I Can't Breathe. Why does society value them less? Help raise awareness and visibility of the truth."", 'Geschenkidee für Vater, Mutter, Schwester, Bruder oder einen Freund. Für Abschluss, Weihnachten, Halloween, Valentinstag oder Geburtstag. Lustiges Sprichwort für Frauen, Männer, Jungen, Mädchen, Sohn, Tochter.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B089LG5BTY.jpg
B08621MT12	16.99	16.99	16.99	0.0	0	0	10	0.0	0.0	0.0	Okkult Not today Satan Hexen Tarot Gothic Witch Hexe T-Shirt	93	2020-03-17	"['""Not today Satan"" Dieses okkult Kleidung ist das perfekte Outfit für Grunge Scene Liebhaber, egal ob Mann oder Frau. Geschnekidee für den Blackcraft Tarot Leger. Schwarze Magie oder nur trendigen vintage look. Spezielles Geschenk für Blackcraft Hexer.', 'Menschen, die Grunge, Witchcraft, Hexen und Tarot praktezieren oder Wahrsager sind, werden das Tolle Geschenk lieben. Es ist mit coolen Sprüchen, lustigen Grafiken und dem Thema Okkult. Einzigartiges Blackcraft mystic outfit.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08621MT12.jpg
B08623C1JD	16.99	16.99	16.99	0.0	0	0	10	0.0	0.0	0.0	"Okkult ""The Sun"" Hexen Tarot Gothic Witch Hexe T-Shirt"	93	2020-03-17	"['""The Sun"" Dieses okkult Kleidung ist das perfekte Outfit für Grunge Scene Liebhaber, egal ob Mann oder Frau. Geschnekidee für den Blackcraft Tarot Leger. Schwarze Magie oder nur trendigen vintage look. Spezielles Geschenk für Blackcraft Hexer.', 'Menschen, die Grunge, Witchcraft, Hexen und Tarot praktezieren oder Wahrsager sind, werden das Tolle Geschenk lieben. Es ist mit coolen Sprüchen, lustigen Grafiken und dem Thema Okkult. Einzigartiges Blackcraft mystic outfit.', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']"	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08623C1JD.jpg
B08632HBTJ	16.99	16.99	16.99	0.0	0	0	10	0.0	0.0	0.0	Notfallsanitäter Sanitäter Rettungssanitäter Geschenk T-Shirt	92	2020-03-18	['Notfallsanitäter ist ein ideales Sanitäter Outfit. Alle Leute brauchen eine Geschenkidee wie Rettungsdienst, Rettungswagen oder Krankenwagen. Denn die Krankenhaus Sprüche sind witzig genauso wie das Notarzt Geschenk.', 'Das Design ist ideal für Rettungssanitäter und . Witziges Motiv mit: Notfallsanitäter Ich Habe Immer Recht', 'Unifarben: 100% Baumwolle; Grau meliert: 90% Baumwolle, 10% Polyester; Alle anderen melierten Farben: 50% Baumwolle, 50% Polyester', 'Pflegehinweis: Maschinenwäsche kalt mit ähnlichen Farben, trocknergeeignet bei niedrigen Temperaturen', 'Klassisch geschnitten, doppelt genähter Saum.']	https://storage.cloud.google.com/5c0ae2727a254b608a4ee55a15a05fb7/mba-shirts/de/B08632HBTJ.jpg
